"","y1_statefips","y1_countyfips","n2","Year"
"28714","13","093",482,2013
"28715","13","095",5651,2013
"28716","13","097",11037,2013
"28717","13","099",457,2013
"28718","13","101",254,2013
"28719","13","103",3228,2013
"28720","13","105",844,2013
"28721","13","107",1010,2013
"28722","13","109",648,2013
"28723","13","111",914,2013
"28724","13","113",7661,2013
"28725","13","115",3744,2013
"28726","13","117",11025,2013
"28727","13","119",1278,2013
"28728","13","121",85489,2013
"28729","13","123",1341,2013
"28730","13","125",131,2013
"28731","13","127",4072,2013
"28732","13","129",2772,2013
"28733","13","131",1150,2013
"28734","13","133",701,2013
"28735","13","135",53372,2013
"28736","13","137",1899,2013
"28737","13","139",9221,2013
"28738","13","141",383,2013
"28739","13","143",1481,2013
"28740","13","145",2016,2013
"28741","13","147",1240,2013
"28742","13","149",674,2013
"28743","13","151",14583,2013
"28744","13","153",9946,2013
"28745","13","155",577,2013
"28746","13","157",3875,2013
"28747","13","159",865,2013
"28748","13","161",694,2013
"28749","13","163",696,2013
"28750","13","165",387,2013
"28751","13","167",314,2013
"28752","13","169",1401,2013
"28753","13","171",1012,2013
"28754","13","173",867,2013
"28755","13","175",1837,2013
"28756","13","177",2234,2013
"28757","13","179",10870,2013
"28758","13","181",322,2013
"28759","13","183",1821,2013
"28760","13","185",7440,2013
"28761","13","187",1811,2013
"28762","13","189",965,2013
"28763","13","191",646,2013
"28764","13","193",570,2013
"28765","13","195",1563,2013
"28766","13","197",428,2013
"28767","13","199",1472,2013
"28768","13","201",345,2013
"28769","13","205",1035,2013
"28770","13","207",1412,2013
"28771","13","209",430,2013
"28772","13","211",771,2013
"28773","13","213",1933,2013
"28774","13","215",18921,2013
"28775","13","217",6935,2013
"28776","13","219",1938,2013
"28777","13","221",715,2013
"28778","13","223",9126,2013
"28779","13","225",1912,2013
"28780","13","227",1644,2013
"28781","13","229",1078,2013
"28782","13","231",941,2013
"28783","13","233",1831,2013
"28784","13","235",495,2013
"28785","13","237",1240,2013
"28786","13","239",100,2013
"28787","13","241",687,2013
"28788","13","243",342,2013
"28789","13","245",14111,2013
"28790","13","247",7331,2013
"28791","13","249",171,2013
"28792","13","251",608,2013
"28793","13","253",551,2013
"28794","13","255",3880,2013
"28795","13","257",1184,2013
"28796","13","259",264,2013
"28797","13","261",1360,2013
"28798","13","263",380,2013
"28799","13","265",80,2013
"28800","13","267",1100,2013
"28801","13","269",353,2013
"28802","13","271",520,2013
"28803","13","273",481,2013
"28804","13","275",2075,2013
"28805","13","277",1978,2013
"28806","13","279",1402,2013
"28807","13","281",495,2013
"28808","13","283",258,2013
"28809","13","285",3450,2013
"28810","13","287",442,2013
"28811","13","289",523,2013
"28812","13","291",819,2013
"28813","13","293",1147,2013
"28814","13","295",3356,2013
"28815","13","297",4961,2013
"28816","13","299",1814,2013
"28817","13","301",199,2013
"28818","13","303",587,2013
"28819","13","305",1321,2013
"28820","13","307",96,2013
"28821","13","309",214,2013
"28822","13","311",1397,2013
"28823","13","313",4475,2013
"28824","13","315",323,2013
"28825","13","317",373,2013
"28826","13","319",504,2013
"28827","13","321",1280,2013
"28828","15","001",5757,2013
"28829","15","003",50836,2013
"28830","15","007",2264,2013
"28831","15","009",4992,2013
"28832","16","001",19512,2013
"28833","16","003",221,2013
"28834","16","005",4218,2013
"28835","16","007",229,2013
"28836","16","009",398,2013
"28837","16","011",2453,2013
"28838","16","013",1013,2013
"28839","16","015",450,2013
"28840","16","017",2152,2013
"28841","16","019",6126,2013
"28842","16","021",491,2013
"28843","16","023",119,2013
"28844","16","025",-1,2013
"28845","16","027",10624,2013
"28846","16","029",295,2013
"28847","16","031",1537,2013
"28848","16","033",-1,2013
"28849","16","035",363,2013
"28850","16","037",254,2013
"28851","16","039",3028,2013
"28852","16","041",590,2013
"28853","16","043",818,2013
"28854","16","045",983,2013
"28855","16","047",952,2013
"28856","16","049",551,2013
"28857","16","051",1872,2013
"28858","16","053",1825,2013
"28859","16","055",6242,2013
"28860","16","057",2471,2013
"28861","16","059",301,2013
"28862","16","061",259,2013
"28863","16","063",438,2013
"28864","16","065",4103,2013
"28865","16","067",1475,2013
"28866","16","069",1938,2013
"28867","16","071",188,2013
"28868","16","073",814,2013
"28869","16","075",1474,2013
"28870","16","077",434,2013
"28871","16","079",654,2013
"28872","16","081",759,2013
"28873","16","083",4322,2013
"28874","16","085",608,2013
"28875","16","087",553,2013
"28876","17","001",1909,2013
"28877","17","003",468,2013
"28878","17","005",740,2013
"28879","17","007",3099,2013
"28880","17","009",190,2013
"28881","17","011",1409,2013
"28882","17","013",98,2013
"28883","17","015",648,2013
"28884","17","017",815,2013
"28885","17","019",8848,2013
"28886","17","021",1393,2013
"28887","17","023",587,2013
"28888","17","025",557,2013
"28889","17","027",1540,2013
"28890","17","029",1994,2013
"28891","17","031",171707,2013
"28892","17","033",547,2013
"28893","17","035",463,2013
"28894","17","037",5433,2013
"28895","17","039",771,2013
"28896","17","041",898,2013
"28897","17","043",51363,2013
"28898","17","045",595,2013
"28899","17","047",265,2013
"28900","17","049",1281,2013
"28901","17","051",912,2013
"28902","17","053",689,2013
"28903","17","055",1480,2013
"28904","17","057",1168,2013
"28905","17","059",152,2013
"28906","17","061",483,2013
"28907","17","063",2936,2013
"28908","17","065",237,2013
"28909","17","067",817,2013
"28910","17","069",97,2013
"28911","17","071",178,2013
"28912","17","073",1900,2013
"28913","17","075",1269,2013
"28914","17","077",3239,2013
"28915","17","079",272,2013
"28916","17","081",1427,2013
"28917","17","083",917,2013
"28918","17","085",985,2013
"28919","17","087",493,2013
"28920","17","089",27050,2013
"28921","17","091",4091,2013
"28922","17","093",8256,2013
"28923","17","095",1859,2013
"28924","17","097",32723,2013
"28925","17","099",4332,2013
"28926","17","101",571,2013
"28927","17","103",1564,2013
"28928","17","105",1560,2013
"28929","17","107",1049,2013
"28930","17","109",1367,2013
"28931","17","111",13859,2013
"28932","17","113",8637,2013
"28933","17","115",4031,2013
"28934","17","117",1948,2013
"28935","17","119",9565,2013
"28936","17","121",1473,2013
"28937","17","123",581,2013
"28938","17","125",576,2013
"28939","17","127",579,2013
"28940","17","129",599,2013
"28941","17","131",657,2013
"28942","17","133",1411,2013
"28943","17","135",1035,2013
"28944","17","137",1355,2013
"28945","17","139",771,2013
"28946","17","141",2268,2013
"28947","17","143",9256,2013
"28948","17","145",753,2013
"28949","17","147",836,2013
"28950","17","149",476,2013
"28951","17","151",154,2013
"28952","17","153",228,2013
"28953","17","155",234,2013
"28954","17","157",1039,2013
"28955","17","159",499,2013
"28956","17","161",6285,2013
"28957","17","163",13123,2013
"28958","17","165",822,2013
"28959","17","167",7520,2013
"28960","17","169",292,2013
"28961","17","171",214,2013
"28962","17","173",1121,2013
"28963","17","175",240,2013
"28964","17","177",1708,2013
"28965","17","179",6247,2013
"28966","17","181",576,2013
"28967","17","183",2500,2013
"28968","17","185",445,2013
"28969","17","187",860,2013
"28970","17","189",671,2013
"28971","17","191",550,2013
"28972","17","193",553,2013
"28973","17","195",1959,2013
"28974","17","197",32093,2013
"28975","17","199",2899,2013
"28976","17","201",10561,2013
"28977","17","203",1795,2013
"28978","18","001",1128,2013
"28979","18","003",11645,2013
"28980","18","005",4301,2013
"28981","18","007",560,2013
"28982","18","009",536,2013
"28983","18","011",3540,2013
"28984","18","013",922,2013
"28985","18","015",1223,2013
"28986","18","017",2013,2013
"28987","18","019",6449,2013
"28988","18","021",1329,2013
"28989","18","023",1464,2013
"28990","18","025",478,2013
"28991","18","027",1036,2013
"28992","18","029",2300,2013
"28993","18","031",1327,2013
"28994","18","033",1929,2013
"28995","18","035",4236,2013
"28996","18","037",1302,2013
"28997","18","039",7178,2013
"28998","18","041",927,2013
"28999","18","043",4734,2013
"29000","18","045",931,2013
"29001","18","047",974,2013
"29002","18","049",927,2013
"29003","18","051",1351,2013
"29004","18","053",2334,2013
"29005","18","055",1421,2013
"29006","18","057",16245,2013
"29007","18","059",3964,2013
"29008","18","061",1634,2013
"29009","18","063",8744,2013
"29010","18","065",1961,2013
"29011","18","067",3280,2013
"29012","18","069",1517,2013
"29013","18","071",2310,2013
"29014","18","073",1515,2013
"29015","18","075",715,2013
"29016","18","077",1246,2013
"29017","18","079",1428,2013
"29018","18","081",9413,2013
"29019","18","083",1381,2013
"29020","18","085",3430,2013
"29021","18","087",1695,2013
"29022","18","089",19204,2013
"29023","18","091",3794,2013
"29024","18","093",1492,2013
"29025","18","095",5012,2013
"29026","18","097",46674,2013
"29027","18","099",1878,2013
"29028","18","101",425,2013
"29029","18","103",1734,2013
"29030","18","105",6424,2013
"29031","18","107",1793,2013
"29032","18","109",3831,2013
"29033","18","111",863,2013
"29034","18","113",2283,2013
"29035","18","115",348,2013
"29036","18","117",748,2013
"29037","18","119",1300,2013
"29038","18","121",758,2013
"29039","18","123",480,2013
"29040","18","125",497,2013
"29041","18","127",7618,2013
"29042","18","129",1043,2013
"29043","18","131",610,2013
"29044","18","133",1639,2013
"29045","18","135",1263,2013
"29046","18","137",1341,2013
"29047","18","139",902,2013
"29048","18","141",10100,2013
"29049","18","143",1040,2013
"29050","18","145",2275,2013
"29051","18","147",854,2013
"29052","18","149",993,2013
"29053","18","151",1593,2013
"29054","18","153",836,2013
"29055","18","155",442,2013
"29056","18","157",8429,2013
"29057","18","159",729,2013
"29058","18","161",375,2013
"29059","18","163",7207,2013
"29060","18","165",686,2013
"29061","18","167",4328,2013
"29062","18","169",1121,2013
"29063","18","171",433,2013
"29064","18","173",3264,2013
"29065","18","175",1061,2013
"29066","18","177",2347,2013
"29067","18","179",1195,2013
"29068","18","181",1441,2013
"29069","18","183",1559,2013
"29070","19","001",358,2013
"29071","19","003",135,2013
"29072","19","005",550,2013
"29073","19","007",404,2013
"29074","19","009",159,2013
"29075","19","011",1165,2013
"29076","19","013",4910,2013
"29077","19","015",1222,2013
"29078","19","017",1008,2013
"29079","19","019",734,2013
"29080","19","021",1229,2013
"29081","19","023",482,2013
"29082","19","025",377,2013
"29083","19","027",811,2013
"29084","19","029",519,2013
"29085","19","031",787,2013
"29086","19","033",1766,2013
"29087","19","035",576,2013
"29088","19","037",453,2013
"29089","19","039",490,2013
"29090","19","041",725,2013
"29091","19","043",733,2013
"29092","19","045",1825,2013
"29093","19","047",823,2013
"29094","19","049",5034,2013
"29095","19","051",277,2013
"29096","19","053",296,2013
"29097","19","055",591,2013
"29098","19","057",1670,2013
"29099","19","059",915,2013
"29100","19","061",3162,2013
"29101","19","063",451,2013
"29102","19","065",882,2013
"29103","19","067",679,2013
"29104","19","069",347,2013
"29105","19","071",361,2013
"29106","19","073",329,2013
"29107","19","075",473,2013
"29108","19","077",550,2013
"29109","19","079",811,2013
"29110","19","081",498,2013
"29111","19","083",762,2013
"29112","19","085",589,2013
"29113","19","087",923,2013
"29114","19","089",348,2013
"29115","19","091",428,2013
"29116","19","093",288,2013
"29117","19","095",691,2013
"29118","19","097",771,2013
"29119","19","099",1579,2013
"29120","19","101",759,2013
"29121","19","103",7859,2013
"29122","19","105",738,2013
"29123","19","107",399,2013
"29124","19","109",499,2013
"29125","19","111",1201,2013
"29126","19","113",7474,2013
"29127","19","115",600,2013
"29128","19","117",262,2013
"29129","19","119",343,2013
"29130","19","121",749,2013
"29131","19","123",980,2013
"29132","19","125",1302,2013
"29133","19","127",1669,2013
"29134","19","129",754,2013
"29135","19","131",391,2013
"29136","19","133",312,2013
"29137","19","135",288,2013
"29138","19","137",470,2013
"29139","19","139",1797,2013
"29140","19","141",722,2013
"29141","19","143",218,2013
"29142","19","145",630,2013
"29143","19","147",385,2013
"29144","19","149",1110,2013
"29145","19","151",368,2013
"29146","19","153",20180,2013
"29147","19","155",3888,2013
"29148","19","157",887,2013
"29149","19","159",111,2013
"29150","19","161",345,2013
"29151","19","163",7695,2013
"29152","19","165",473,2013
"29153","19","167",1034,2013
"29154","19","169",4742,2013
"29155","19","171",694,2013
"29156","19","173",241,2013
"29157","19","175",636,2013
"29158","19","177",301,2013
"29159","19","179",1613,2013
"29160","19","181",2332,2013
"29161","19","183",989,2013
"29162","19","185",241,2013
"29163","19","187",1304,2013
"29164","19","189",500,2013
"29165","19","191",605,2013
"29166","19","193",4317,2013
"29167","19","195",279,2013
"29168","19","197",584,2013
"29169","20","001",578,2013
"29170","20","003",285,2013
"29171","20","005",692,2013
"29172","20","007",272,2013
"29173","20","009",1112,2013
"29174","20","011",673,2013
"29175","20","013",455,2013
"29176","20","015",3348,2013
"29177","20","017",87,2013
"29178","20","019",174,2013
"29179","20","021",996,2013
"29180","20","023",90,2013
"29181","20","025",94,2013
"29182","20","027",470,2013
"29183","20","029",348,2013
"29184","20","031",472,2013
"29185","20","033",52,2013
"29186","20","035",1758,2013
"29187","20","037",1658,2013
"29188","20","039",71,2013
"29189","20","041",1277,2013
"29190","20","043",339,2013
"29191","20","045",5867,2013
"29192","20","047",124,2013
"29193","20","049",108,2013
"29194","20","051",1369,2013
"29195","20","053",207,2013
"29196","20","055",2320,2013
"29197","20","057",2294,2013
"29198","20","059",1294,2013
"29199","20","061",9237,2013
"29200","20","063",101,2013
"29201","20","065",75,2013
"29202","20","067",458,2013
"29203","20","069",330,2013
"29204","20","071",-1,2013
"29205","20","073",337,2013
"29206","20","075",85,2013
"29207","20","077",328,2013
"29208","20","079",1598,2013
"29209","20","081",151,2013
"29210","20","083",102,2013
"29211","20","085",640,2013
"29212","20","087",892,2013
"29213","20","089",74,2013
"29214","20","091",28530,2013
"29215","20","093",167,2013
"29216","20","095",377,2013
"29217","20","097",69,2013
"29218","20","099",902,2013
"29219","20","101",77,2013
"29220","20","103",7461,2013
"29221","20","105",141,2013
"29222","20","107",505,2013
"29223","20","109",104,2013
"29224","20","111",1600,2013
"29225","20","113",1344,2013
"29226","20","115",443,2013
"29227","20","117",384,2013
"29228","20","119",193,2013
"29229","20","121",1762,2013
"29230","20","123",236,2013
"29231","20","125",1870,2013
"29232","20","127",170,2013
"29233","20","129",156,2013
"29234","20","131",347,2013
"29235","20","133",746,2013
"29236","20","135",95,2013
"29237","20","137",214,2013
"29238","20","139",775,2013
"29239","20","141",149,2013
"29240","20","143",280,2013
"29241","20","145",329,2013
"29242","20","147",148,2013
"29243","20","149",1505,2013
"29244","20","151",536,2013
"29245","20","153",72,2013
"29246","20","155",2277,2013
"29247","20","157",133,2013
"29248","20","159",433,2013
"29249","20","161",8435,2013
"29250","20","163",174,2013
"29251","20","165",110,2013
"29252","20","167",208,2013
"29253","20","169",2492,2013
"29254","20","171",234,2013
"29255","20","173",20627,2013
"29256","20","175",1992,2013
"29257","20","177",6196,2013
"29258","20","179",69,2013
"29259","20","181",422,2013
"29260","20","183",102,2013
"29261","20","185",196,2013
"29262","20","187",105,2013
"29263","20","189",328,2013
"29264","20","191",1334,2013
"29265","20","193",457,2013
"29266","20","195",108,2013
"29267","20","197",366,2013
"29268","20","199",66,2013
"29269","20","201",190,2013
"29270","20","203",59,2013
"29271","20","205",451,2013
"29272","20","207",114,2013
"29273","20","209",9241,2013
"29274","21","001",650,2013
"29275","21","003",932,2013
"29276","21","005",1342,2013
"29277","21","007",369,2013
"29278","21","009",1715,2013
"29279","21","011",540,2013
"29280","21","013",946,2013
"29281","21","015",8628,2013
"29282","21","017",1086,2013
"29283","21","019",1982,2013
"29284","21","021",1479,2013
"29285","21","023",323,2013
"29286","21","025",376,2013
"29287","21","027",910,2013
"29288","21","029",3922,2013
"29289","21","031",588,2013
"29290","21","033",540,2013
"29291","21","035",1508,2013
"29292","21","037",4704,2013
"29293","21","039",250,2013
"29294","21","041",690,2013
"29295","21","043",829,2013
"29296","21","045",684,2013
"29297","21","047",9908,2013
"29298","21","049",1647,2013
"29299","21","051",496,2013
"29300","21","053",465,2013
"29301","21","055",320,2013
"29302","21","057",202,2013
"29303","21","059",3171,2013
"29304","21","061",512,2013
"29305","21","063",158,2013
"29306","21","065",326,2013
"29307","21","067",15765,2013
"29308","21","069",594,2013
"29309","21","071",1447,2013
"29310","21","073",2358,2013
"29311","21","075",308,2013
"29312","21","077",704,2013
"29313","21","079",1009,2013
"29314","21","081",1545,2013
"29315","21","083",1467,2013
"29316","21","085",761,2013
"29317","21","087",453,2013
"29318","21","089",1484,2013
"29319","21","091",455,2013
"29320","21","093",9415,2013
"29321","21","095",912,2013
"29322","21","097",755,2013
"29323","21","099",897,2013
"29324","21","101",1691,2013
"29325","21","103",878,2013
"29326","21","105",206,2013
"29327","21","107",1666,2013
"29328","21","109",324,2013
"29329","21","111",30041,2013
"29330","21","113",3001,2013
"29331","21","115",890,2013
"29332","21","117",9753,2013
"29333","21","119",523,2013
"29334","21","121",1320,2013
"29335","21","123",691,2013
"29336","21","125",2636,2013
"29337","21","127",644,2013
"29338","21","129",200,2013
"29339","21","131",334,2013
"29340","21","133",638,2013
"29341","21","135",362,2013
"29342","21","137",1110,2013
"29343","21","139",518,2013
"29344","21","141",1150,2013
"29345","21","143",347,2013
"29346","21","145",3101,2013
"29347","21","147",380,2013
"29348","21","149",387,2013
"29349","21","151",4005,2013
"29350","21","153",207,2013
"29351","21","155",615,2013
"29352","21","157",1333,2013
"29353","21","159",409,2013
"29354","21","161",814,2013
"29355","21","163",3352,2013
"29356","21","165",240,2013
"29357","21","167",1005,2013
"29358","21","169",463,2013
"29359","21","171",402,2013
"29360","21","173",1366,2013
"29361","21","175",386,2013
"29362","21","177",854,2013
"29363","21","179",1710,2013
"29364","21","181",232,2013
"29365","21","183",1060,2013
"29366","21","185",3559,2013
"29367","21","187",422,2013
"29368","21","189",109,2013
"29369","21","191",745,2013
"29370","21","193",913,2013
"29371","21","195",2157,2013
"29372","21","197",581,2013
"29373","21","199",2308,2013
"29374","21","201",67,2013
"29375","21","203",463,2013
"29376","21","205",1018,2013
"29377","21","207",691,2013
"29378","21","209",3001,2013
"29379","21","211",2686,2013
"29380","21","213",973,2013
"29381","21","215",944,2013
"29382","21","217",948,2013
"29383","21","219",639,2013
"29384","21","221",727,2013
"29385","21","223",503,2013
"29386","21","225",511,2013
"29387","21","227",5628,2013
"29388","21","229",460,2013
"29389","21","231",790,2013
"29390","21","233",705,2013
"29391","21","235",1580,2013
"29392","21","237",214,2013
"29393","21","239",1484,2013
"29394","22","001",2726,2013
"29395","22","003",1017,2013
"29396","22","005",5570,2013
"29397","22","007",989,2013
"29398","22","009",1250,2013
"29399","22","011",2098,2013
"29400","22","013",788,2013
"29401","22","015",10254,2013
"29402","22","017",12583,2013
"29403","22","019",7187,2013
"29404","22","021",430,2013
"29405","22","023",498,2013
"29406","22","025",451,2013
"29407","22","027",636,2013
"29408","22","029",861,2013
"29409","22","031",1322,2013
"29410","22","033",20711,2013
"29411","22","035",336,2013
"29412","22","037",957,2013
"29413","22","039",1267,2013
"29414","22","041",731,2013
"29415","22","043",1292,2013
"29416","22","045",3599,2013
"29417","22","047",1646,2013
"29418","22","049",649,2013
"29419","22","051",21500,2013
"29420","22","053",1405,2013
"29421","22","055",10968,2013
"29422","22","057",3713,2013
"29423","22","059",416,2013
"29424","22","061",2267,2013
"29425","22","063",6527,2013
"29426","22","065",492,2013
"29427","22","067",1197,2013
"29428","22","069",1596,2013
"29429","22","071",20418,2013
"29430","22","073",6081,2013
"29431","22","075",2107,2013
"29432","22","077",947,2013
"29433","22","079",5020,2013
"29434","22","081",462,2013
"29435","22","083",1049,2013
"29436","22","085",755,2013
"29437","22","087",2202,2013
"29438","22","089",2593,2013
"29439","22","091",893,2013
"29440","22","093",914,2013
"29441","22","095",2242,2013
"29442","22","097",3564,2013
"29443","22","099",2814,2013
"29444","22","101",2483,2013
"29445","22","103",10197,2013
"29446","22","105",5260,2013
"29447","22","107",228,2013
"29448","22","109",4616,2013
"29449","22","111",989,2013
"29450","22","113",2512,2013
"29451","22","115",7685,2013
"29452","22","117",1473,2013
"29453","22","119",1855,2013
"29454","22","121",1517,2013
"29455","22","123",500,2013
"29456","22","125",564,2013
"29457","22","127",404,2013
"29458","23","001",3887,2013
"29459","23","003",1600,2013
"29460","23","005",11457,2013
"29461","23","007",1102,2013
"29462","23","009",1943,2013
"29463","23","011",4744,2013
"29464","23","013",1377,2013
"29465","23","015",1429,2013
"29466","23","017",2052,2013
"29467","23","019",5076,2013
"29468","23","021",626,2013
"29469","23","023",2026,2013
"29470","23","025",2074,2013
"29471","23","027",1644,2013
"29472","23","029",906,2013
"29473","23","031",7761,2013
"29474","24","001",1894,2013
"29475","24","003",32395,2013
"29476","24","005",41023,2013
"29477","24","009",4576,2013
"29478","24","011",1484,2013
"29479","24","013",6793,2013
"29480","24","015",4364,2013
"29481","24","017",8853,2013
"29482","24","019",1394,2013
"29483","24","021",11867,2013
"29484","24","023",873,2013
"29485","24","025",10772,2013
"29486","24","027",18553,2013
"29487","24","029",791,2013
"29488","24","031",51225,2013
"29489","24","033",47719,2013
"29490","24","035",2112,2013
"29491","24","037",5574,2013
"29492","24","039",987,2013
"29493","24","041",1802,2013
"29494","24","043",6089,2013
"29495","24","045",4236,2013
"29496","24","047",2506,2013
"29497","24","510",35183,2013
"29498","25","001",7965,2013
"29499","25","003",3038,2013
"29500","25","005",14695,2013
"29501","25","007",584,2013
"29502","25","009",24728,2013
"29503","25","011",2777,2013
"29504","25","013",11703,2013
"29505","25","015",6265,2013
"29506","25","017",67044,2013
"29507","25","019",518,2013
"29508","25","021",34587,2013
"29509","25","023",16320,2013
"29510","25","025",46588,2013
"29511","25","027",22472,2013
"29512","26","001",469,2013
"29513","26","003",276,2013
"29514","26","005",5854,2013
"29515","26","007",876,2013
"29516","26","009",1225,2013
"29517","26","011",713,2013
"29518","26","013",205,2013
"29519","26","015",2817,2013
"29520","26","017",3522,2013
"29521","26","019",874,2013
"29522","26","021",6635,2013
"29523","26","023",1789,2013
"29524","26","025",5239,2013
"29525","26","027",2705,2013
"29526","26","029",1245,2013
"29527","26","031",1133,2013
"29528","26","033",1224,2013
"29529","26","035",1482,2013
"29530","26","037",4138,2013
"29531","26","039",604,2013
"29532","26","041",1036,2013
"29533","26","043",894,2013
"29534","26","045",6461,2013
"29535","26","047",1729,2013
"29536","26","049",14652,2013
"29537","26","051",1090,2013
"29538","26","053",579,2013
"29539","26","055",4108,2013
"29540","26","057",1507,2013
"29541","26","059",1772,2013
"29542","26","061",1183,2013
"29543","26","063",1074,2013
"29544","26","065",14488,2013
"29545","26","067",2614,2013
"29546","26","069",1187,2013
"29547","26","071",320,2013
"29548","26","073",2864,2013
"29549","26","075",5093,2013
"29550","26","077",10594,2013
"29551","26","079",877,2013
"29552","26","081",22488,2013
"29553","26","083",55,2013
"29554","26","085",547,2013
"29555","26","087",3801,2013
"29556","26","089",1250,2013
"29557","26","091",3491,2013
"29558","26","093",8366,2013
"29559","26","095",178,2013
"29560","26","097",605,2013
"29561","26","099",31381,2013
"29562","26","101",975,2013
"29563","26","103",2128,2013
"29564","26","105",1093,2013
"29565","26","107",2090,2013
"29566","26","109",856,2013
"29567","26","111",3793,2013
"29568","26","113",690,2013
"29569","26","115",5572,2013
"29570","26","117",3129,2013
"29571","26","119",383,2013
"29572","26","121",5366,2013
"29573","26","123",2224,2013
"29574","26","125",55879,2013
"29575","26","127",1378,2013
"29576","26","129",884,2013
"29577","26","131",193,2013
"29578","26","133",1169,2013
"29579","26","135",400,2013
"29580","26","137",1241,2013
"29581","26","139",11498,2013
"29582","26","141",413,2013
"29583","26","143",1226,2013
"29584","26","145",6718,2013
"29585","26","147",5202,2013
"29586","26","149",2488,2013
"29587","26","151",1535,2013
"29588","26","153",217,2013
"29589","26","155",2873,2013
"29590","26","157",2012,2013
"29591","26","159",3759,2013
"29592","26","161",18846,2013
"29593","26","163",63130,2013
"29594","26","165",1610,2013
"29595","27","001",615,2013
"29596","27","003",17762,2013
"29597","27","005",1593,2013
"29598","27","007",1875,2013
"29599","27","009",2959,2013
"29600","27","011",172,2013
"29601","27","013",3405,2013
"29602","27","015",859,2013
"29603","27","017",1310,2013
"29604","27","019",5248,2013
"29605","27","021",1514,2013
"29606","27","023",574,2013
"29607","27","025",2888,2013
"29608","27","027",3331,2013
"29609","27","029",290,2013
"29610","27","031",217,2013
"29611","27","033",543,2013
"29612","27","035",2709,2013
"29613","27","037",23094,2013
"29614","27","039",969,2013
"29615","27","041",1396,2013
"29616","27","043",533,2013
"29617","27","045",874,2013
"29618","27","047",1112,2013
"29619","27","049",2135,2013
"29620","27","051",287,2013
"29621","27","053",60789,2013
"29622","27","055",537,2013
"29623","27","057",1032,2013
"29624","27","059",2172,2013
"29625","27","061",1423,2013
"29626","27","063",405,2013
"29627","27","065",763,2013
"29628","27","067",1896,2013
"29629","27","069",85,2013
"29630","27","071",376,2013
"29631","27","073",223,2013
"29632","27","075",435,2013
"29633","27","077",126,2013
"29634","27","079",1489,2013
"29635","27","081",217,2013
"29636","27","083",1279,2013
"29637","27","085",1679,2013
"29638","27","087",282,2013
"29639","27","089",350,2013
"29640","27","091",792,2013
"29641","27","093",1040,2013
"29642","27","095",1619,2013
"29643","27","097",1322,2013
"29644","27","099",1887,2013
"29645","27","101",256,2013
"29646","27","103",1937,2013
"29647","27","105",1138,2013
"29648","27","107",261,2013
"29649","27","109",6796,2013
"29650","27","111",2214,2013
"29651","27","113",701,2013
"29652","27","115",1267,2013
"29653","27","117",380,2013
"29654","27","119",1501,2013
"29655","27","121",444,2013
"29656","27","123",33011,2013
"29657","27","125",223,2013
"29658","27","127",590,2013
"29659","27","129",669,2013
"29660","27","131",2658,2013
"29661","27","133",400,2013
"29662","27","135",479,2013
"29663","27","137",6162,2013
"29664","27","139",7757,2013
"29665","27","141",5464,2013
"29666","27","143",652,2013
"29667","27","145",6969,2013
"29668","27","147",1515,2013
"29669","27","149",455,2013
"29670","27","151",433,2013
"29671","27","153",1097,2013
"29672","27","155",102,2013
"29673","27","157",1028,2013
"29674","27","159",738,2013
"29675","27","161",763,2013
"29676","27","163",13700,2013
"29677","27","165",475,2013
"29678","27","167",315,2013
"29679","27","169",1763,2013
"29680","27","171",6174,2013
"29681","27","173",474,2013
"29682","28","001",1274,2013
"29683","28","003",1407,2013
"29684","28","005",663,2013
"29685","28","007",638,2013
"29686","28","009",544,2013
"29687","28","011",1647,2013
"29688","28","013",505,2013
"29689","28","015",542,2013
"29690","28","017",842,2013
"29691","28","019",383,2013
"29692","28","021",403,2013
"29693","28","023",829,2013
"29694","28","025",744,2013
"29695","28","027",1145,2013
"29696","28","029",1097,2013
"29697","28","031",979,2013
"29698","28","033",9980,2013
"29699","28","035",5983,2013
"29700","28","037",342,2013
"29701","28","039",979,2013
"29702","28","041",512,2013
"29703","28","043",1045,2013
"29704","28","045",2504,2013
"29705","28","047",16037,2013
"29706","28","049",12082,2013
"29707","28","051",924,2013
"29708","28","053",327,2013
"29709","28","055",77,2013
"29710","28","057",1146,2013
"29711","28","059",7628,2013
"29712","28","061",862,2013
"29713","28","063",399,2013
"29714","28","065",626,2013
"29715","28","067",3100,2013
"29716","28","069",434,2013
"29717","28","071",2538,2013
"29718","28","073",4661,2013
"29719","28","075",3803,2013
"29720","28","077",587,2013
"29721","28","079",909,2013
"29722","28","081",4459,2013
"29723","28","083",1397,2013
"29724","28","085",1252,2013
"29725","28","087",3187,2013
"29726","28","089",6235,2013
"29727","28","091",1194,2013
"29728","28","093",2298,2013
"29729","28","095",1394,2013
"29730","28","097",566,2013
"29731","28","099",1092,2013
"29732","28","101",933,2013
"29733","28","103",454,2013
"29734","28","105",2724,2013
"29735","28","107",1627,2013
"29736","28","109",2167,2013
"29737","28","111",605,2013
"29738","28","113",1716,2013
"29739","28","115",1930,2013
"29740","28","117",1026,2013
"29741","28","119",403,2013
"29742","28","121",7409,2013
"29743","28","123",1452,2013
"29744","28","125",202,2013
"29745","28","127",1302,2013
"29746","28","129",730,2013
"29747","28","131",968,2013
